id_fatura,id_cliente,id_assinatura,competencia,valor,pago,dias_atraso
F0001903,C00019,A00019,2023-04-01,49.9,True,6
F0001904,C00019,A00019,2023-05-01,49.9,True,0
F0002000,C00020,A00020,2023-01-01,49.9,True,18
F0002001,C00020,A00020,2023-02-01,49.9,True,7
F0002002,C00020,A00020,2023-03-01,49.9,True,0
F0002003,C00020,A00020,2023-04-01,49.9,True,4
F0002004,C00020,A00020,2023-05-01,49.9,True,11
F0002005,C00020,A00020,2023-06-01,49.9,True,3
F0002006,C00020,A00020,2023-07-01,49.9,True,0
F0002007,C00020,A00020,2023-08-01,49.9,True,0
F0002008,C00020,A00020,2023-09-01,49.9,True,1
F0002009,C00020,A00020,2023-10-01,49.9,True,0
F0002010,C00020,A00020,2023-11-01,49.9,True,2
F0002011,C00020,A00020,2023-12-01,49.9,True,9
F0002012,C00020,A00020,2024-01-01,49.9,True,0
F0002013,C00020,A00020,2024-02-01,49.9,True,5
F0002014,C00020,A00020,2024-03-01,49.9,True,10
F0002015,C00020,A00020,2024-04-01,49.9,True,0
F0002100,C00021,A00021,2023-01-01,49.9,True,3
F0002101,C00021,A00021,2023-02-01,49.9,True,2
F0002102,C00021,A00021,2023-03-01,49.9,True,0
F0002103,C00021,A00021,2023-04-01,49.9,True,0
F0002104,C00021,A00021,2023-05-01,49.9,True,1
F0002105,C00021,A00021,2023-06-01,49.9,True,0
F0002106,C00021,A00021,2023-07-01,49.9,True,0
F0002107,C00021,A00021,2023-08-01,49.9,True,0
F0002108,C00021,A00021,2023-09-01,49.9,True,0
F0002109,C00021,A00021,2023-10-01,49.9,True,3
F0002110,C00021,A00021,2023-11-01,49.9,True,0
F0002111,C00021,A00021,2023-12-01,49.9,True,8
F0002112,C00021,A00021,2024-01-01,49.9,True,0
F0002113,C00021,A00021,2024-02-01,49.9,True,1
F0002114,C00021,A00021,2024-03-01,49.9,True,0
F0002115,C00021,A00021,2024-04-01,49.9,True,0
F0002116,C00021,A00021,2024-05-01,49.9,True,7
F0002117,C00021,A00021,2024-06-01,49.9,True,0
F0002118,C00021,A00021,2024-07-01,49.9,True,0
F0002119,C00021,A00021,2024-08-01,49.9,True,0
F0002120,C00021,A00021,2024-09-01,49.9,True,4
F0002121,C00021,A00021,2024-10-01,49.9,True,5
F0002122,C00021,A00021,2024-11-01,49.9,True,3
F0002123,C00021,A00021,2024-12-01,49.9,True,6
F0002124,C00021,A00021,2025-01-01,49.9,True,5
F0002125,C00021,A00021,2025-02-01,49.9,True,0
F0002126,C00021,A00021,2025-03-01,49.9,True,4
F0002127,C00021,A00021,2025-04-01,49.9,True,0
F0002128,C00021,A00021,2025-05-01,49.9,True,6
F0002129,C00021,A00021,2025-06-01,49.9,True,3
F0002130,C00021,A00021,2025-07-01,49.9,True,7
F0002131,C00021,A00021,2025-08-01,49.9,True,0
F0002200,C00022,A00022,2023-01-01,49.9,True,0
F0002201,C00022,A00022,2023-02-01,49.9,True,6
F0002202,C00022,A00022,2023-03-01,49.9,True,0
F0002203,C00022,A00022,2023-04-01,49.9,True,9
F0002204,C00022,A00022,2023-05-01,49.9,True,10
F0002205,C00022,A00022,2023-06-01,49.9,True,5
F0002206,C00022,A00022,2023-07-01,49.9,True,5
F0002207,C00022,A00022,2023-08-01,49.9,True,1
F0002208,C00022,A00022,2023-09-01,49.9,True,9
F0002209,C00022,A00022,2023-10-01,49.9,True,0
F0002210,C00022,A00022,2023-11-01,49.9,True,0
F0002211,C00022,A00022,2023-12-01,49.9,True,0
F0002212,C00022,A00022,2024-01-01,49.9,True,1
F0002213,C00022,A00022,2024-02-01,49.9,True,0
F0002214,C00022,A00022,2024-03-01,49.9,True,0
F0002215,C00022,A00022,2024-04-01,49.9,True,4
F0002216,C00022,A00022,2024-05-01,49.9,True,7
F0002217,C00022,A00022,2024-06-01,49.9,True,1
F0002218,C00022,A00022,2024-07-01,49.9,True,0
F0002219,C00022,A00022,2024-08-01,49.9,True,9
F0002220,C00022,A00022,2024-09-01,49.9,True,0
F0002221,C00022,A00022,2024-10-01,49.9,True,0
F0002222,C00022,A00022,2024-11-01,49.9,True,2
F0002223,C00022,A00022,2024-12-01,49.9,True,2
F0002224,C00022,A00022,2025-01-01,49.9,True,0
F0002225,C00022,A00022,2025-02-01,49.9,True,14
F0002226,C00022,A00022,2025-03-01,49.9,True,5
F0002227,C00022,A00022,2025-04-01,49.9,True,7
F0002228,C00022,A00022,2025-05-01,49.9,True,5
F0002229,C00022,A00022,2025-06-01,49.9,True,9
F0002230,C00022,A00022,2025-07-01,49.9,True,0
F0002231,C00022,A00022,2025-08-01,49.9,True,0
F0002300,C00023,A00023,2023-01-01,49.9,True,6
F0002301,C00023,A00023,2023-02-01,49.9,True,10
F0002302,C00023,A00023,2023-03-01,49.9,True,11
F0002303,C00023,A00023,2023-04-01,49.9,True,12
F0002304,C00023,A00023,2023-05-01,49.9,True,7
F0002305,C00023,A00023,2023-06-01,49.9,True,7
F0002306,C00023,A00023,2023-07-01,49.9,True,7
F0002307,C00023,A00023,2023-08-01,49.9,True,10
F0002308,C00023,A00023,2023-09-01,49.9,False,6
F0002309,C00023,A00023,2023-10-01,49.9,True,5
F0002310,C00023,A00023,2023-11-01,49.9,True,4
F0002311,C00023,A00023,2023-12-01,49.9,True,12
F0002312,C00023,A00023,2024-01-01,49.9,True,9
F0002313,C00023,A00023,2024-02-01,49.9,True,8
F0002314,C00023,A00023,2024-03-01,49.9,True,2
F0002315,C00023,A00023,2024-04-01,49.9,True,11
F0002316,C00023,A00023,2024-05-01,49.9,True,10
F0002400,C00024,A00024,2023-01-01,49.9,True,12
F0002401,C00024,A00024,2023-02-01,49.9,True,7
F0002402,C00024,A00024,2023-03-01,49.9,True,11
F0002403,C00024,A00024,2023-04-01,49.9,True,2
F0002404,C00024,A00024,2023-05-01,49.9,True,8
F0002405,C00024,A00024,2023-06-01,49.9,True,2
F0002406,C00024,A00024,2023-07-01,49.9,True,8
F0002407,C00024,A00024,2023-08-01,49.9,True,4
F0002408,C00024,A00024,2023-09-01,49.9,True,9
F0002409,C00024,A00024,2023-10-01,49.9,True,15
F0002410,C00024,A00024,2023-11-01,49.9,True,2
F0002411,C00024,A00024,2023-12-01,49.9,False,0
F0002412,C00024,A00024,2024-01-01,49.9,True,3
F0002413,C00024,A00024,2024-02-01,49.9,False,10
F0002414,C00024,A00024,2024-03-01,49.9,True,8
F0002415,C00024,A00024,2024-04-01,49.9,True,4
F0002416,C00024,A00024,2024-05-01,49.9,True,12
F0002417,C00024,A00024,2024-06-01,49.9,True,0
F0002418,C00024,A00024,2024-07-01,49.9,True,7
F0002419,C00024,A00024,2024-08-01,49.9,True,9
F0002420,C00024,A00024,2024-09-01,49.9,True,0
F0002421,C00024,A00024,2024-10-01,49.9,True,7
F0002422,C00024,A00024,2024-11-01,49.9,True,6
F0002423,C00024,A00024,2024-12-01,49.9,True,0
F0002424,C00024,A00024,2025-01-01,49.9,True,6
F0002425,C00024,A00024,2025-02-01,49.9,True,1
F0002426,C00024,A00024,2025-03-01,49.9,True,0
F0002427,C00024,A00024,2025-04-01,49.9,True,10
F0002428,C00024,A00024,2025-05-01,49.9,True,10
F0002429,C00024,A00024,2025-06-01,49.9,True,6
F0002430,C00024,A00024,2025-07-01,49.9,True,1
F0002431,C00024,A00024,2025-08-01,49.9,True,2
F0002500,C00025,A00025,2023-01-01,89.9,True,0
F0002501,C00025,A00025,2023-02-01,89.9,True,5
F0002502,C00025,A00025,2023-03-01,89.9,True,15
F0002503,C00025,A00025,2023-04-01,89.9,True,6
F0002504,C00025,A00025,2023-05-01,89.9,True,8
F0002505,C00025,A00025,2023-06-01,89.9,True,10
F0002506,C00025,A00025,2023-07-01,89.9,True,0
F0002507,C00025,A00025,2023-08-01,89.9,True,3
F0002508,C00025,A00025,2023-09-01,89.9,True,3
F0002509,C00025,A00025,2023-10-01,89.9,True,11
F0002510,C00025,A00025,2023-11-01,89.9,True,3
F0002600,C00026,A00026,2023-01-01,89.9,True,5
F0002601,C00026,A00026,2023-02-01,89.9,True,2
F0002602,C00026,A00026,2023-03-01,89.9,True,0
F0002603,C00026,A00026,2023-04-01,89.9,True,6
F0002604,C00026,A00026,2023-05-01,89.9,True,0
F0002605,C00026,A00026,2023-06-01,89.9,True,3
F0002606,C00026,A00026,2023-07-01,89.9,True,6
F0002607,C00026,A00026,2023-08-01,89.9,True,8
F0002608,C00026,A00026,2023-09-01,89.9,True,7
F0002609,C00026,A00026,2023-10-01,89.9,False,2
F0002610,C00026,A00026,2023-11-01,89.9,True,8
F0002611,C00026,A00026,2023-12-01,89.9,True,2
F0002612,C00026,A00026,2024-01-01,89.9,True,0
F0002613,C00026,A00026,2024-02-01,89.9,True,2
F0002614,C00026,A00026,2024-03-01,89.9,True,3
F0002615,C00026,A00026,2024-04-01,89.9,True,0
F0002616,C00026,A00026,2024-05-01,89.9,True,7
F0002617,C00026,A00026,2024-06-01,89.9,True,6
F0002700,C00027,A00027,2023-01-01,149.9,True,2
F0002701,C00027,A00027,2023-02-01,149.9,True,7
F0002702,C00027,A00027,2023-03-01,149.9,True,11
F0002703,C00027,A00027,2023-04-01,149.9,True,8
F0002704,C00027,A00027,2023-05-01,149.9,True,10
F0002705,C00027,A00027,2023-06-01,149.9,True,4
F0002706,C00027,A00027,2023-07-01,149.9,True,6
F0002707,C00027,A00027,2023-08-01,149.9,True,7
F0002708,C00027,A00027,2023-09-01,149.9,True,6
F0002709,C00027,A00027,2023-10-01,149.9,True,13
F0002710,C00027,A00027,2023-11-01,149.9,False,10
F0002711,C00027,A00027,2023-12-01,149.9,True,8
F0002712,C00027,A00027,2024-01-01,149.9,True,10
F0002713,C00027,A00027,2024-02-01,149.9,True,9
F0002714,C00027,A00027,2024-03-01,149.9,True,8
F0002715,C00027,A00027,2024-04-01,149.9,True,6
F0002716,C00027,A00027,2024-05-01,149.9,True,0
F0002717,C00027,A00027,2024-06-01,149.9,True,5
F0002718,C00027,A00027,2024-07-01,149.9,True,4
F0002719,C00027,A00027,2024-08-01,149.9,True,8
F0002720,C00027,A00027,2024-09-01,149.9,True,1
F0002721,C00027,A00027,2024-10-01,149.9,True,18
F0002722,C00027,A00027,2024-11-01,149.9,True,10
F0002723,C00027,A00027,2024-12-01,149.9,True,9
F0002724,C00027,A00027,2025-01-01,149.9,True,6
F0002725,C00027,A00027,2025-02-01,149.9,True,8
F0002726,C00027,A00027,2025-03-01,149.9,True,6
F0002727,C00027,A00027,2025-04-01,149.9,True,17
F0002728,C00027,A00027,2025-05-01,149.9,True,8
F0002729,C00027,A00027,2025-06-01,149.9,True,9
F0002730,C00027,A00027,2025-07-01,149.9,True,13
F0002731,C00027,A00027,2025-08-01,149.9,True,7
F0002800,C00028,A00028,2023-01-01,49.9,True,5
F0002801,C00028,A00028,2023-02-01,49.9,True,12
F0002802,C00028,A00028,2023-03-01,49.9,True,9
F0002803,C00028,A00028,2023-04-01,49.9,True,11
F0002804,C00028,A00028,2023-05-01,49.9,True,14
F0002805,C00028,A00028,2023-06-01,49.9,True,10
F0002806,C00028,A00028,2023-07-01,49.9,True,10
F0002807,C00028,A00028,2023-08-01,49.9,True,6
F0002808,C00028,A00028,2023-09-01,49.9,True,7
F0002809,C00028,A00028,2023-10-01,49.9,True,5
F0002810,C00028,A00028,2023-11-01,49.9,True,11
F0002811,C00028,A00028,2023-12-01,49.9,True,10
F0002812,C00028,A00028,2024-01-01,49.9,True,5
F0002813,C00028,A00028,2024-02-01,49.9,True,5
F0002814,C00028,A00028,2024-03-01,49.9,True,13
F0002815,C00028,A00028,2024-04-01,49.9,True,5
F0002816,C00028,A00028,2024-05-01,49.9,True,14
F0002817,C00028,A00028,2024-06-01,49.9,True,13
F0002818,C00028,A00028,2024-07-01,49.9,True,13
F0002819,C00028,A00028,2024-08-01,49.9,True,14
F0002820,C00028,A00028,2024-09-01,49.9,True,17
F0002821,C00028,A00028,2024-10-01,49.9,True,10
F0002822,C00028,A00028,2024-11-01,49.9,True,17
F0002823,C00028,A00028,2024-12-01,49.9,True,6
F0002824,C00028,A00028,2025-01-01,49.9,True,16
F0002825,C00028,A00028,2025-02-01,49.9,True,10
F0002826,C00028,A00028,2025-03-01,49.9,True,10
F0002827,C00028,A00028,2025-04-01,49.9,True,17
F0002828,C00028,A00028,2025-05-01,49.9,True,9
F0002829,C00028,A00028,2025-06-01,49.9,True,6
F0002830,C00028,A00028,2025-07-01,49.9,True,12
F0002831,C00028,A00028,2025-08-01,49.9,True,18
F0002900,C00029,A00029,2023-01-01,299.9,True,0
F0002901,C00029,A00029,2023-02-01,299.9,True,3
F0002902,C00029,A00029,2023-03-01,299.9,True,0
F0002903,C00029,A00029,2023-04-01,299.9,True,0
F0003000,C00030,A00030,2023-01-01,299.9,True,2
F0003001,C00030,A00030,2023-02-01,299.9,True,0
F0003002,C00030,A00030,2023-03-01,299.9,True,0
F0003003,C00030,A00030,2023-04-01,299.9,True,0
F0003004,C00030,A00030,2023-05-01,299.9,True,0
F0003005,C00030,A00030,2023-06-01,299.9,True,1
F0003006,C00030,A00030,2023-07-01,299.9,True,7
F0003007,C00030,A00030,2023-08-01,299.9,True,6
F0003008,C00030,A00030,2023-09-01,299.9,True,0
F0003009,C00030,A00030,2023-10-01,299.9,True,0
F0003010,C00030,A00030,2023-11-01,299.9,True,0
F0003011,C00030,A00030,2023-12-01,299.9,True,0
F0003012,C00030,A00030,2024-01-01,299.9,True,3
F0003013,C00030,A00030,2024-02-01,299.9,False,1
F0003014,C00030,A00030,2024-03-01,299.9,True,1
F0003015,C00030,A00030,2024-04-01,299.9,True,0
F0003016,C00030,A00030,2024-05-01,299.9,True,0
F0003017,C00030,A00030,2024-06-01,299.9,True,0
F0003018,C00030,A00030,2024-07-01,299.9,True,1
F0003019,C00030,A00030,2024-08-01,299.9,True,2
F0003020,C00030,A00030,2024-09-01,299.9,True,0
F0003021,C00030,A00030,2024-10-01,299.9,True,6
F0003022,C00030,A00030,2024-11-01,299.9,True,0
F0003023,C00030,A00030,2024-12-01,299.9,True,0
F0003024,C00030,A00030,2025-01-01,299.9,True,0
F0003025,C00030,A00030,2025-02-01,299.9,True,0
F0003026,C00030,A00030,2025-03-01,299.9,True,0
F0003027,C00030,A00030,2025-04-01,299.9,True,0
F0003028,C00030,A00030,2025-05-01,299.9,True,0
F0003029,C00030,A00030,2025-06-01,299.9,True,0
F0003030,C00030,A00030,2025-07-01,299.9,False,9
F0003031,C00030,A00030,2025-08-01,299.9,True,7
F0003100,C00031,A00031,2023-01-01,299.9,True,2
F0003101,C00031,A00031,2023-02-01,299.9,True,0
F0003102,C00031,A00031,2023-03-01,299.9,True,6
F0003103,C00031,A00031,2023-04-01,299.9,True,0
F0003104,C00031,A00031,2023-05-01,299.9,True,0
F0003105,C00031,A00031,2023-06-01,299.9,True,7
F0003106,C00031,A00031,2023-07-01,299.9,True,1
F0003107,C00031,A00031,2023-08-01,299.9,True,0
F0003108,C00031,A00031,2023-09-01,299.9,True,3
F0003109,C00031,A00031,2023-10-01,299.9,True,0
F0003110,C00031,A00031,2023-11-01,299.9,True,2
F0003111,C00031,A00031,2023-12-01,299.9,True,0
F0003112,C00031,A00031,2024-01-01,299.9,True,0
F0003113,C00031,A00031,2024-02-01,299.9,True,0
F0003114,C00031,A00031,2024-03-01,299.9,True,0
F0003115,C00031,A00031,2024-04-01,299.9,True,0
F0003116,C00031,A00031,2024-05-01,299.9,True,3
F0003117,C00031,A00031,2024-06-01,299.9,True,3
F0003118,C00031,A00031,2024-07-01,299.9,True,0
F0003119,C00031,A00031,2024-08-01,299.9,True,0
F0003120,C00031,A00031,2024-09-01,299.9,True,0
F0003121,C00031,A00031,2024-10-01,299.9,True,0
F0003122,C00031,A00031,2024-11-01,299.9,True,0
F0003123,C00031,A00031,2024-12-01,299.9,True,6
F0003124,C00031,A00031,2025-01-01,299.9,True,0
F0003125,C00031,A00031,2025-02-01,299.9,True,0
F0003126,C00031,A00031,2025-03-01,299.9,True,5
F0003127,C00031,A00031,2025-04-01,299.9,True,0
F0003128,C00031,A00031,2025-05-01,299.9,True,0
F0003129,C00031,A00031,2025-06-01,299.9,True,0
F0003130,C00031,A00031,2025-07-01,299.9,True,0
F0003131,C00031,A00031,2025-08-01,299.9,True,0
F0003200,C00032,A00032,2023-01-01,49.9,True,0
F0003201,C00032,A00032,2023-02-01,49.9,True,2
F0003202,C00032,A00032,2023-03-01,49.9,True,0
F0003203,C00032,A00032,2023-04-01,49.9,True,8
F0003204,C00032,A00032,2023-05-01,49.9,True,1
F0003205,C00032,A00032,2023-06-01,49.9,True,0
F0003206,C00032,A00032,2023-07-01,49.9,True,0
F0003207,C00032,A00032,2023-08-01,49.9,True,0
F0003208,C00032,A00032,2023-09-01,49.9,True,2
F0003209,C00032,A00032,2023-10-01,49.9,True,0
F0003210,C00032,A00032,2023-11-01,49.9,True,3
F0003211,C00032,A00032,2023-12-01,49.9,True,3
F0003212,C00032,A00032,2024-01-01,49.9,True,0
F0003213,C00032,A00032,2024-02-01,49.9,True,10
F0003214,C00032,A00032,2024-03-01,49.9,True,0
F0003215,C00032,A00032,2024-04-01,49.9,True,1
F0003216,C00032,A00032,2024-05-01,49.9,True,0
F0003217,C00032,A00032,2024-06-01,49.9,True,2
F0003218,C00032,A00032,2024-07-01,49.9,True,7
F0003219,C00032,A00032,2024-08-01,49.9,True,0
F0003220,C00032,A00032,2024-09-01,49.9,True,0
F0003221,C00032,A00032,2024-10-01,49.9,True,8
F0003222,C00032,A00032,2024-11-01,49.9,True,8
F0003223,C00032,A00032,2024-12-01,49.9,False,1
F0003224,C00032,A00032,2025-01-01,49.9,True,0
F0003225,C00032,A00032,2025-02-01,49.9,True,1
F0003226,C00032,A00032,2025-03-01,49.9,True,0
F0003227,C00032,A00032,2025-04-01,49.9,True,2
F0003228,C00032,A00032,2025-05-01,49.9,True,8
F0003229,C00032,A00032,2025-06-01,49.9,True,0
F0003230,C00032,A00032,2025-07-01,49.9,True,0
F0003231,C00032,A00032,2025-08-01,49.9,True,5
F0003300,C00033,A00033,2023-01-01,49.9,True,6
F0003301,C00033,A00033,2023-02-01,49.9,True,0
F0003302,C00033,A00033,2023-03-01,49.9,True,6
F0003303,C00033,A00033,2023-04-01,49.9,True,3
F0003304,C00033,A00033,2023-05-01,49.9,True,5
F0003305,C00033,A00033,2023-06-01,49.9,True,9
F0003306,C00033,A00033,2023-07-01,49.9,False,6
F0003307,C00033,A00033,2023-08-01,49.9,True,17
F0003308,C00033,A00033,2023-09-01,49.9,True,4
F0003309,C00033,A00033,2023-10-01,49.9,True,4
F0003310,C00033,A00033,2023-11-01,49.9,True,4
F0003311,C00033,A00033,2023-12-01,49.9,True,13
F0003312,C00033,A00033,2024-01-01,49.9,True,3
F0003313,C00033,A00033,2024-02-01,49.9,True,11
F0003314,C00033,A00033,2024-03-01,49.9,True,5
F0003315,C00033,A00033,2024-04-01,49.9,True,0
F0003316,C00033,A00033,2024-05-01,49.9,True,10
F0003317,C00033,A00033,2024-06-01,49.9,True,13
F0003318,C00033,A00033,2024-07-01,49.9,True,7
F0003319,C00033,A00033,2024-08-01,49.9,True,2
F0003320,C00033,A00033,2024-09-01,49.9,True,2
F0003400,C00034,A00034,2023-01-01,89.9,True,10
F0003401,C00034,A00034,2023-02-01,89.9,True,17
F0003402,C00034,A00034,2023-03-01,89.9,True,3
F0003403,C00034,A00034,2023-04-01,89.9,True,11
F0003404,C00034,A00034,2023-05-01,89.9,True,0
F0003405,C00034,A00034,2023-06-01,89.9,True,17
F0003406,C00034,A00034,2023-07-01,89.9,True,14
F0003407,C00034,A00034,2023-08-01,89.9,True,1
F0003408,C00034,A00034,2023-09-01,89.9,True,11
F0003409,C00034,A00034,2023-10-01,89.9,True,0
F0003410,C00034,A00034,2023-11-01,89.9,True,4
F0003411,C00034,A00034,2023-12-01,89.9,True,12
F0003412,C00034,A00034,2024-01-01,89.9,True,7
F0003413,C00034,A00034,2024-02-01,89.9,True,13
F0003414,C00034,A00034,2024-03-01,89.9,True,12
F0003415,C00034,A00034,2024-04-01,89.9,True,7
F0003416,C00034,A00034,2024-05-01,89.9,True,4
F0003417,C00034,A00034,2024-06-01,89.9,True,8
F0003418,C00034,A00034,2024-07-01,89.9,True,10
F0003419,C00034,A00034,2024-08-01,89.9,True,0
F0003420,C00034,A00034,2024-09-01,89.9,True,0
F0003421,C00034,A00034,2024-10-01,89.9,True,8
F0003422,C00034,A00034,2024-11-01,89.9,True,1
F0003423,C00034,A00034,2024-12-01,89.9,True,7
F0003424,C00034,A00034,2025-01-01,89.9,True,13
F0003425,C00034,A00034,2025-02-01,89.9,True,8
F0003426,C00034,A00034,2025-03-01,89.9,True,12
F0003427,C00034,A00034,2025-04-01,89.9,True,10
F0003428,C00034,A00034,2025-05-01,89.9,True,12
F0003429,C00034,A00034,2025-06-01,89.9,True,11
F0003430,C00034,A00034,2025-07-01,89.9,True,9
F0003431,C00034,A00034,2025-08-01,89.9,True,16
F0003500,C00035,A00035,2023-01-01,49.9,True,1
F0003501,C00035,A00035,2023-02-01,49.9,True,1
F0003502,C00035,A00035,2023-03-01,49.9,True,4
F0003503,C00035,A00035,2023-04-01,49.9,True,3
F0003504,C00035,A00035,2023-05-01,49.9,True,0
F0003505,C00035,A00035,2023-06-01,49.9,True,0
F0003506,C00035,A00035,2023-07-01,49.9,True,0
F0003507,C00035,A00035,2023-08-01,49.9,True,1
F0003508,C00035,A00035,2023-09-01,49.9,True,0
F0003509,C00035,A00035,2023-10-01,49.9,True,0
F0003510,C00035,A00035,2023-11-01,49.9,True,1
F0003511,C00035,A00035,2023-12-01,49.9,False,1
F0003512,C00035,A00035,2024-01-01,49.9,True,0
F0003513,C00035,A00035,2024-02-01,49.9,True,0
F0003514,C00035,A00035,2024-03-01,49.9,True,0
F0003515,C00035,A00035,2024-04-01,49.9,True,0
F0003516,C00035,A00035,2024-05-01,49.9,True,0
F0003517,C00035,A00035,2024-06-01,49.9,True,0
F0003518,C00035,A00035,2024-07-01,49.9,True,0
F0003519,C00035,A00035,2024-08-01,49.9,False,0
F0003520,C00035,A00035,2024-09-01,49.9,True,0
F0003521,C00035,A00035,2024-10-01,49.9,True,0
F0003522,C00035,A00035,2024-11-01,49.9,True,3
F0003523,C00035,A00035,2024-12-01,49.9,True,0
F0003524,C00035,A00035,2025-01-01,49.9,True,1
F0003525,C00035,A00035,2025-02-01,49.9,True,0
F0003526,C00035,A00035,2025-03-01,49.9,True,10
F0003527,C00035,A00035,2025-04-01,49.9,True,12
F0003528,C00035,A00035,2025-05-01,49.9,True,0
F0003529,C00035,A00035,2025-06-01,49.9,True,2
F0003530,C00035,A00035,2025-07-01,49.9,True,7
F0003531,C00035,A00035,2025-08-01,49.9,True,1
F0003600,C00036,A00036,2023-01-01,49.9,True,8
F0003601,C00036,A00036,2023-02-01,49.9,True,9
F0003602,C00036,A00036,2023-03-01,49.9,True,9
F0003603,C00036,A00036,2023-04-01,49.9,True,1
F0003604,C00036,A00036,2023-05-01,49.9,True,8
F0003605,C00036,A00036,2023-06-01,49.9,True,5
F0003606,C00036,A00036,2023-07-01,49.9,True,4
F0003607,C00036,A00036,2023-08-01,49.9,True,12
F0003608,C00036,A00036,2023-09-01,49.9,True,6
F0003609,C00036,A00036,2023-10-01,49.9,True,16
F0003610,C00036,A00036,2023-11-01,49.9,True,2
F0003611,C00036,A00036,2023-12-01,49.9,True,0
F0003700,C00037,A00037,2023-01-01,49.9,True,1
F0003701,C00037,A00037,2023-02-01,49.9,True,3
F0003702,C00037,A00037,2023-03-01,49.9,True,0
F0003703,C00037,A00037,2023-04-01,49.9,True,0
F0003704,C00037,A00037,2023-05-01,49.9,True,0
F0003705,C00037,A00037,2023-06-01,49.9,True,0
F0003706,C00037,A00037,2023-07-01,49.9,True,0
F0003707,C00037,A00037,2023-08-01,49.9,True,0
F0003708,C00037,A00037,2023-09-01,49.9,True,0
F0003709,C00037,A00037,2023-10-01,49.9,True,1
F0003710,C00037,A00037,2023-11-01,49.9,True,0
F0003711,C00037,A00037,2023-12-01,49.9,True,5
F0003712,C00037,A00037,2024-01-01,49.9,False,0
F0003713,C00037,A00037,2024-02-01,49.9,True,0
F0003714,C00037,A00037,2024-03-01,49.9,True,7
F0003715,C00037,A00037,2024-04-01,49.9,True,0
F0003716,C00037,A00037,2024-05-01,49.9,True,2
F0003717,C00037,A00037,2024-06-01,49.9,True,0
F0003718,C00037,A00037,2024-07-01,49.9,True,2
F0003719,C00037,A00037,2024-08-01,49.9,True,3
F0003720,C00037,A00037,2024-09-01,49.9,True,4
F0003721,C00037,A00037,2024-10-01,49.9,True,0
F0003722,C00037,A00037,2024-11-01,49.9,True,3
F0003723,C00037,A00037,2024-12-01,49.9,True,0
F0003724,C00037,A00037,2025-01-01,49.9,True,2
F0003725,C00037,A00037,2025-02-01,49.9,True,0
F0003726,C00037,A00037,2025-03-01,49.9,True,0
F0003727,C00037,A00037,2025-04-01,49.9,True,0
